chunk_id,parent_id,type,text,url,path,embedding_index
3265e5cf-cacc-4d34-870a-1d65ddab1271,4b2d00aa-5694-4ae1-a83d-a8a41464a79c,content,"A slight extension would be greatly helpful. -------------------

Author: 22f3000107
Date: 2025-02-14T03:44:17. 169Z
Content:
SIr please extend the deadline of project 1 give us  2 to 3 days it was helpful for us. -------------------

Author: carlton
Date: 2025-02-14T06:44:21. 075Z
Content:
@22f1000376
@22f3000276
@23f2004636
@23f2004563
@sharik4real
@Mystic_9803
@Rishabh2
@23f1002279
@varun_parashar
@22f2001175
and others…
I have discussed this with the rest of the TDS team and with Operations on multiple occasions (including today. ) Here are the highlights of the discussion:
We have moved Graded Assignment 5 (GA5) deadline which was due on 16th Feb to 21st Feb next Friday. All the material to be able to do Project was available in Module 2 and Module 3, which was released on or before 10th of January (36 days ago)
Project 1 was released 19th of January (27 days ago)
We had over 9 hours of sessions exclusively covering Project 1 (of which at least 8 hours are available on YouTube. ) This excludes any week 2 and week 3 content which also would have given you the necessary skills to do Project 1. The sessions on YouTube give you a start to finish overview of how to approach it. All of your concerns were duly noted and mentioned. Considering all the above, including the concerns mentioned by students:
Project 1 deadline will NOT be changed. Please make sure to carefully read the Deliverables and the Evaluation section and do them carefully and watch the intro to Week 3 - Session 1 to get an overview of what is absolutely essential and required. Watch Week 5 both sessions to see how we construct these requirements. Kind regards
TDS Team
-------------------

Author: ShahbaazSingh
Date: 2025-02-14T06:50:15. 092Z
Content:
-Yes sir this project 1 is very tough for even 1 question a whole day is used. @carlton
@s. anand
Sir besides this project we have other subject graded assignments and MLP Project and MAD2 project. Please sir it would be very beneficial for everyone, we have talked to other students also we are not able to even complete the 10 A tasks even with the evaluate. py rest aside Task B. Please sir take this into consideration. We are trying very hard for this project even you can see students asking various questions in the discourse, we are struggling but still sir we are trying. -------------------

Author: sha_512_av
Date: 2025-02-14T10:38:25. 088Z
Content:
@carlton
@Jivraj
@s. anand
We truly appreciate the efforts being put by the TDS team, but not to be rude here -
Why is Project 1 deadline is on Saturday and not on Sunday, as many of us are doing the course
not as a full-time
student. (Some have Gate exam on Saturday also). So, extending the timeline to at least Sunday, 16th Feb would be truly appreciated. Week 3 release date timeline is 24 Jan, we need adequate time to go through the weekly materials.",https://discourse.onlinedegree.iitm.ac.in/t/request-for-postponing-the-project-1-deadline-official-response-extended/166866,forum/content/2,196
7f6fa049-277e-4331-a2b3-2c29bc63efb4,4b2d00aa-5694-4ae1-a83d-a8a41464a79c,content,"All the contents are already released, so by the same logic upcoming Project 2 contents are also available but that doesn’t mean that we can complete the upcoming project within a week. Project help sessions came on 11th February(live) and 12th Feb on YouTube, just 4 days before the submission date, though I am not complaining about this and genuinely appreciating the team’s effort, but this does gives very less time for many of us here. Thank you. -------------------

Author: HarshJaiswal
Date: 2025-02-14T11:38:25. 143Z
Content:
sir…please extend the deadline…
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/request-for-postponing-the-project-1-deadline-official-response-extended/166866,forum/content/3,197
06491453-6bbe-4c21-8ba9-32af1fc94cba,48067b97-e16b-4479-92b6-247c001692e0,metadata,"Title: Regarding project1 for file not detecting after sending post request
Tags: clarification, term1-2025, tds-project-1",https://discourse.onlinedegree.iitm.ac.in/t/regarding-project1-for-file-not-detecting-after-sending-post-request/167172,forum/metadata,198
89256e19-63a1-4256-936e-f0db5df44b85,48067b97-e16b-4479-92b6-247c001692e0,content,"Author: Sakshi6479
Date: 2025-02-14T12:38:47. 883Z
Content:
sir i am getting an error in this function calling which you have demonstrate yesterday , i am attaching my code also the error with it. Please take a look and provide the solution as the deadline is close please help me as soon as possible. is there anything to do with dockerfile or anything else please explain it how to do it step by step. import os
from dotenv import load_dotenv
import json
import requests
from fastapi import FastAPI, HTTPException
from fastapi. middleware. cors import CORSMiddleware
import pandas as pd
from fastapi. responses import StreamingResponse, JSONResponse
from typing import Dict, Any, List
import subprocess
import datetime
from pathlib import Path
import sqlite3

app = FastAPI()

app. add_middleware(
    CORSMiddleware,
    allow_origins=[""*""],
    allow_credentials=True,
    allow_methods=[""GET"", ""POST""],
    allow_headers=[""*""],
)

#AIPROXY_TOKEN = os. getenv(""AIPROXY_TOKEN"")
load_dotenv()
AIPROXY_TOKEN = os. getenv(""AIPROXY_TOKEN"", ""enter your token here"")


def sort_contacts(contacts_file_path: str, output_file_path: str):
    try:
        contacts = pd. read_json(contacts_file_path)
        contacts. sort_values([""last_name"", ""first_name""]). to_json(output_file_path, orient=""records"")
        return {""message"": f""Contacts sorted and saved to {output_file_path}""}
    except Exception as e:
        return {""error"": f""Failed to sort contacts: {str(e)}""}


a4_tool = {
    ""type"": ""function"",
    ""function"": {
        ""name"": ""sort_contacts"",
        ""description"": ""This function takes data from a json file and sorts the data first by last name and then by first name, then it stores it inside the speicfied location. "",
        ""parameters"": {
            ""type"": ""object"",
            ""properties"": {
                ""contacts_file_path"": {
                    ""type"": ""string"",
                    ""description"": ""The relative path to the input JSON file containing the contacts. ""
                },
                ""output_file_path"": {
                    ""type"": ""string"",
                    ""description"": ""The relative path to the output JSON file to store the sorted contacts. ""
                }
            },
            ""required"": [""contacts_file_path"", ""output_file_path""],
            ""additionalProperties"": False
        },
        ""strict"": True
    },
}


tools = [bakecake, a1_tool, a2_tool, a3_tool, a4_tool, a5_tool, a6_tool, a7_tool, a8_tool, a9_tool, a10_tool]



def query_gpt(user_input: str, tools: list[dict] = tools) -> dict:
    response = requests. post(
        url=""https://aiproxy. sanand. workers. dev/openai/v1/chat/completions"",
        headers={
            ""Content-Type"": ""application/json"",
            ""Authorization"": f""Bearer {AIPROXY_TOKEN}""
        },
        json={
            ""model"": ""gpt-4o-mini"",
            ""messages"": [
                {
                    ""role"": ""user"",
                    ""content"": user_input
                }
            ],
            ""tools"": tools,
            ""tool_choice"": ""auto""
        }
    )
    return response. json()

@app. get(""/"")
def home():
    return {""Hello"": ""World""}

@app. get(""/read"")
def read_file(path: str):
    try:
        with open(path, ""r"") as f:
            return f. read()
    except Exception as e:
        raise HTTPException(status_code=404, detail=""File does not exist"")

@app. post(""/run"")
async def run(task: str):
    query = query_gpt(task)
    print(query)  # Print the full response to inspect it. if 'choices' not in query:
        raise HTTPException(status_code=500, detail=""Invalid response format from GPT API"")
    
    try:
        tool_calls = query['choices'][0]['message']. get('tool_calls', [])
        if tool_calls:
            func_name = tool_calls[0]['function']['name']
            args = json. loads(tool_calls[0]['function']['arguments'])
            
            # Map function names to their respective functions
            function_map = {
                ""cakebake"": cakebake,
                ""install_uv_and_run_datagen"": install_uv_and_run_datagen,
                ""format_markdown_file"": format_markdown_file,
                ""count_wednesdays"": count_wednesdays,
                ""sort_contacts"": sort_contacts,
                ""extract_recent_logs"": extract_recent_logs,
                ""create_markdown_index"": create_markdown_index,
                ""extract_sender_email"": extract_sender_email,
                ""extract_credit_card_number"": extract_credit_card_number,
                ""find_similar_comments"": find_similar_comments,
                ""calculate_gold_ticket_sales"": calculate_gold_ticket_sales,
            }
            
            if func_name in function_map:
                output = function_map[func_name](**args)
            else:
                raise HTTPException(status_code=500, detail=""Unknown function called"")
        else:
            raise HTTPException(status_code=500, detail=""No function call found in response"")
    except KeyError as e:
        raise HTTPException(status_code=500, detail=f""KeyError: Missing key in response - {str(e)}"")
    except Exception as e:
        raise HTTPException(status_code=500, detail=f""Error processing the request: {str(e)}"")
    
    return output

if __name__ == ""__main__"":
    import uvicorn
    uvicorn. run(app, host=""0. 0. 0.",https://discourse.onlinedegree.iitm.ac.in/t/regarding-project1-for-file-not-detecting-after-sending-post-request/167172,forum/content/1,199
8218b9ba-6ccd-4726-9997-f9f3a4753403,48067b97-e16b-4479-92b6-247c001692e0,content,"0"", port=8000)
Screenshot 2025-02-14 171217
2075×1343 176 KB
@Saransh_Saini
,
@Jivraj
,
@carlton
-------------------

Author: carlton
Date: 2025-02-14T13:01:08. 797Z
Content:
Hi Sakshi,
The error is quite clear, it cannot find the file /data/contacts. json
Question: What creates the /data/contacts. json file?
-------------------

Author: Sakshi6479
Date: 2025-02-14T13:30:26. 445Z
Content:
so how to do it sir that the thing i am not able to understand. -------------------

Author: Sakshi6479
Date: 2025-02-14T13:59:34. 581Z
Content:
sir kindly help me with this the time is running and i am still at the starting stage of project. @carlton
-------------------

Author: Saransh_Saini
Date: 2025-02-14T14:16:24. 088Z
Content:
Sakshi as the error says it’s unable to find your file. Try adding a. (dot) before the location. -------------------

Author: Sakshi6479
Date: 2025-02-14T14:32:12. 846Z
Content:
sir i have used the dot(. ) while sending the request to postman in the query which i provided to the task. Is the dot(. ) should be added somewhere else?
-------------------

Author: Saransh_Saini
Date: 2025-02-14T15:07:26. 713Z
Content:
If you have added that dot as a prefix to your locations then, you would have to structure your query_gpt in such a way that it takes these dots into consideration. -------------------

Author: Sakshi6479
Date: 2025-02-14T17:48:35. 347Z
Content:
sir i have tried that by putting by doing this
import os
from dotenv import load_dotenv
import json
import requests
from dateutil import parser as date_parser
from sklearn. metrics. pairwise import cosine_similarity
from fastapi import FastAPI, HTTPException
from fastapi. middleware. cors import CORSMiddleware
import pandas as pd
from fastapi. responses import StreamingResponse, JSONResponse
from typing import Dict, Any, List
import subprocess
import datetime
from pathlib import Path
import sqlite3
import base64
import mimetypes
import numpy as np


app = FastAPI()

app. add_middleware(
    CORSMiddleware,
    allow_origins=[""*""],
    allow_credentials=True,
    allow_methods=[""GET"", ""POST""],
    allow_headers=[""*""],
)

#AIPROXY_TOKEN = os. getenv(""AIPROXY_TOKEN"")
AIPROXY_TOKEN = os. getenv(""AIPROXY_TOKEN"")
def cakebake(no_people: int, flavor: str):
    return {""message"": f""Making a {flavor} cake for {no_people} people""}

bakecake = {
    ""type"": ""function"",
    ""function"": {
        ""name"": ""cakebake"",
        ""description"": ""Make a cake for all iitm students contain its emailids"",
        ""parameters"": {
            ""type"": ""object"",
            ""properties"": {
                ""no_people"": {
                    ""type"": ""integer"",
                    ""description"": ""Number of people""
                },
                ""flavor"": {
                    ""type"": ""string"",
                    ""description"": ""Flavor of the cake""
                }
            },
            ""required"": [""no_people"", ""flavor""],
            ""additionalProperties"": False
        },
        ""strict"": True
    }
}

def sort_contacts(contacts_file_path: str, output_file_path: str):
    try:
        contacts = pd. read_json(contacts_file_path)
        contacts. sort_values([""last_name"", ""first_name""]). to_json(output_file_path, orient=""records"")
        return {""message"": f""Contacts sorted and saved to {output_file_path}""}
    except Exception as e:
        return {""error"": f""Failed to sort contacts: {str(e)}""}

tools = [bakecake, a1_tool, a2_tool, a3_tool, a4_tool, a5_tool, a6_tool, a7_tool, a8_tool, a9_tool, a10_tool]



def query_gpt(user_input: str, tools: list[dict] = tools) -> dict[str, Any]:
    response = requests. post(
        url=""https://aiproxy. sanand. workers. dev/openai/v1/chat/completions"",
        headers={
            ""Content-Type"": ""application/json"",
            ""Authorization"": f""Bearer {AIPROXY_TOKEN}""
        },
        json={
            ""model"": ""gpt-4o-mini"",
            ""messages"": [
                {
                    ""role"": ""system"",
                    ""content"": """"""
                        Whenever you receive a system directory location, always make it into a realtive path, for example adding a. before it would make it relative path, rest is on you to manage, I just want the relative path""""""
                },
                {
                    ""role"": ""user"",
                    ""content"": user_input
                }
            ],
            ""tools"": tools,
            ""tool_choice"": ""auto""
        }
    )
    return response. json()

@app. get(""/"")
def home():
    return {""Hello"": ""World""}

@app.",https://discourse.onlinedegree.iitm.ac.in/t/regarding-project1-for-file-not-detecting-after-sending-post-request/167172,forum/content/2,200
522e2939-3688-473c-829a-78b7aa903fe7,48067b97-e16b-4479-92b6-247c001692e0,content,"get(""/read"")
def read_file(path: str):
    try:
        with open(path, ""r"") as f:
            return f. read()
    except Exception as e:
        raise HTTPException(status_code=404, detail=""File does not exist"")

@app. post(""/run"")
async def run(task: str):
    query = query_gpt(task)
    print(query)  # Print the full response to inspect it. if 'choices' not in query:
        raise HTTPException(status_code=500, detail=""Invalid response format from GPT API"")
    
    try:
        tool_calls = query['choices'][0]['message']. get('tool_calls', [])
        if tool_calls:
            func_name = tool_calls[0]['function']['name']
            args = json. loads(tool_calls[0]['function']['arguments'])
            
            # Map function names to their respective functions
            function_map = {
                ""cakebake"": cakebake,
                ""install_uv_and_run_datagen"": install_uv_and_run_datagen,
                ""format_markdown_file"": format_markdown_file,
                ""count_wednesdays"": count_wednesdays,
                ""sort_contacts"": sort_contacts,
                ""extract_recent_logs"": extract_recent_logs,
                ""create_markdown_index"": create_markdown_index,
                ""extract_sender_email"": extract_sender_email,
                ""extract_credit_card_number"": extract_credit_card_number,
                ""find_similar_comments"": find_similar_comments,
                ""calculate_gold_ticket_sales"": calculate_gold_ticket_sales,
            }
            
            if func_name in function_map:
                output = function_map[func_name](**args)
            else:
                raise HTTPException(status_code=500, detail=""Unknown function called"")
        else:
            raise HTTPException(status_code=500, detail=""No function call found in response"")
    except KeyError as e:
        raise HTTPException(status_code=500, detail=f""KeyError: Missing key in response - {str(e)}"")
    except Exception as e:
        raise HTTPException(status_code=500, detail=f""Error processing the request: {str(e)}"")
    
    return output

if __name__ == ""__main__"":
    import uvicorn
    uvicorn. run(app, host=""0. 0. 0. 0"", port=8000)
and also i am sending postman request as
http://localhost:8000/run?task=The
file. /data/dates. txt contains a list of dates, one per line. Count the number of Wednesdays in the list, and write just the number to. /data/dates-wednesdays. txt
do I need to use dockerfile for this? i am still getting the same error as
Screenshot 2025-02-14 231752
1786×1065 74. 8 KB
@carlton
,
@Saransh_Saini
,
@Jivraj
-------------------

Author: 23f2004752
Date: 2025-02-14T17:55:28. 433Z
Content:
have you first post a request for task A1 as it creates the data folder along with  all the other files. -------------------

Author: Sakshi6479
Date: 2025-02-14T18:19:59. 123Z
Content:
no actually do we have to create another file for that or we have to request post in this one ? can you guide me for that step wise. it would be very helpful. -------------------

Author: 23f2004752
Date: 2025-02-14T18:22:49. 379Z
Content:
by running task A1 , it automatically creates a data folder along with all the files in it. Without running task A1 you can’t do rest of A tasks
-------------------

Author: Sakshi6479
Date: 2025-02-14T18:38:09. 127Z
Content:
how can i run A1 task can elaborate a little bit. do i have to create data folder manually or  using this code by giving query taskA1 it will generate that folder ?
-------------------

Author: 23f2004752
Date: 2025-02-14T18:39:57. 491Z
Content:
simply give task=“task”
task: copy the task a_1 from project document
-------------------

Author: Sakshi6479
Date: 2025-02-14T18:44:30. 274Z
Content:
it is showing
INFO:     Uvicorn running on http://0. 0. 0. 0:8000 (Press CTRL+C to quit)
{'id': 'chatcmpl-B0uvU556EOCy6HOPHV9ni7YJY403i', 'object': 'chat. completion', 'created': 1739558524, 'model': 'gpt-4o-mini-2024-07-18', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': None, 'tool_calls': [{'id': 'call_JXkfp14QEEo6M2zdgBXKduqi', 'type': 'function', 'function': {'name': 'install_uv_and_run_datagen', 'arguments': '{""email"":""24f2006749@ds. study. iitm. ac. in""}'}}], 'refusal': None}, 'logprobs': None, 'finish_reason': 'tool_calls'}], 'usage': {'prompt_tokens': 732, 'completion_tokens': 30, 'total_tokens': 762, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0, 'accepted_prediction_tokens': 0, 'rejected_prediction_tokens': 0}}, 'service_tier': 'default', 'system_fingerprint': 'fp_00428b782a', 'monthlyCost': 0. 09109908, 'cost': 0. 002376, 'monthlyRequests': 137}
Collecting uv
  Downloading uv-0. 6. 0-py3-none-manylinux_2_17_x86_64. manylinux2014_x86_64. whl. metadata (11 kB)
Downloading uv-0. 6. 0-py3-none-manylinux_2_17_x86_64. manylinux2014_x86_64. whl (16. 3 MB)
   ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 16. 3/16. 3 MB 3.",https://discourse.onlinedegree.iitm.ac.in/t/regarding-project1-for-file-not-detecting-after-sending-post-request/167172,forum/content/3,201
30b5ea88-b30d-43f4-ac91-a3b85b7c5d84,48067b97-e16b-4479-92b6-247c001692e0,content,"2 MB/s eta 0:00:00
Installing collected packages: uv
Successfully installed uv-0. 6. 0
python: can't open file '/home/sakshi-tds/tds_project1/https://raw. githubusercontent. com/sanand0/tools-in-data-science-public/tds-2025-01/project-1/datagen. py': [Errno 2] No such file or directory
INFO:     127. 0. 0. 1:34758 - ""POST /run?task=Install%20uv%20(if%20required)%20and%20run%20https://raw. githubusercontent. com/sanand0/tools-in-data-science-public/tds-2025-01/project-1/datagen. py%20with%2024f2006749@ds. study. iitm. ac. in%20as%20the%20only%20argument. HTTP/1. 1"" 200 OK
Screenshot 2025-02-15 001314
1759×1645 228 KB
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/regarding-project1-for-file-not-detecting-after-sending-post-request/167172,forum/content/4,202
bad2282e-34d5-48d0-821b-bae1e61ed63d,f87c792f-82ce-4eb2-aa43-750cd66df1f8,metadata,"Title: TDS Project 1 release information required
Tags: tds-project-1",https://discourse.onlinedegree.iitm.ac.in/t/tds-project-1-release-information-required/164214,forum/metadata,203
ea118080-0c4f-438e-99bb-0e536cc21dab,f87c792f-82ce-4eb2-aa43-750cd66df1f8,content,"Author: 23f30007561
Date: 2025-01-18T17:46:19. 737Z
Content:
Project details for TDS was supposed to be released on 17 jan ; how to access its details ?
-------------------

Author: adi3
Date: 2025-01-18T18:04:10. 069Z
Content:
Yes please, same question!
@carlton
-------------------

Author: carlton
Date: 2025-01-19T10:12:35. 077Z
Content:
@23f30007561
@adi3
It has been released. Thanks for keeping us on our toes
https://tds. s-anand. net/#/project-1
Project 1 - LLM-based Automation Agent - Discussion Thread [TDS Jan 2025]
Tools in Data Science
Please post any questions related to
Project 1 - LLM-based Automation Agent. Deadline: Saturday, February 15, 2025 6:29 PM (UTC)
@carlton
@Jivraj
@Saransh_Saini
Kind regards
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/tds-project-1-release-information-required/164214,forum/content/1,204
d1c15636-f1e2-49e0-b69e-bb8980a80e64,0c54f82f-04b2-418e-89a8-31be1c4a3791,metadata,"Title: Regarding Github Mail For Project
Tags: clarification, term1-2025, tds-project-1",https://discourse.onlinedegree.iitm.ac.in/t/regarding-github-mail-for-project/166891,forum/metadata,205
d7abbd76-4111-4093-b835-fd36f296617a,0c54f82f-04b2-418e-89a8-31be1c4a3791,content,"Author: 23f1001236
Date: 2025-02-13T02:19:53. 249Z
Content:
Is it important to use an IITM mail ID in GitHub for the project?
@carlton
-------------------

Author: carlton
Date: 2025-02-14T05:12:27. 093Z
Content:
Currently we do not have any explicit policy regarding requiring IITM email as the github profile name or the github repo owner. We DO however require you to use your IITM email when submitting the project submission form. We are clarifying with operations at the moment if this arrangement satisfies their requirements. If it changes we will make a general announcement via email, portal and discourse. (we do not expect the current requirements of github to change)
Kind regards
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/regarding-github-mail-for-project/166891,forum/content/1,206
97764078-a89e-4bb1-b64b-321a1c94d526,a7cfc7a0-7ca2-4069-ba35-2afc6fb76805,metadata,"Title: Sudo permission needed to create data folder in root?
Tags: clarification",https://discourse.onlinedegree.iitm.ac.in/t/sudo-permission-needed-to-create-data-folder-in-root/167072,forum/metadata,207
a1a88e8d-ee19-4f29-9253-9cc02fece161,a7cfc7a0-7ca2-4069-ba35-2afc6fb76805,content,"Author: vikramjncasr
Date: 2025-02-14T03:57:16. 864Z
Content:
@Jivraj
@carlton
sir please help
When I am downloading the data folder after processing datagen. py , it is trying to download in root folder and it is facing permission error. how can we overcome this ?
needs sudo permission all the time…
image
2100×216 100 KB
-------------------

Author: carlton
Date: 2025-02-14T04:53:36. 939Z
Content:
Hi Vikram,
This is because (if you watched the session, or examined the code, you would have realised that) datagen. py was designed to run inside your docker container. And datagen. py (or a similar named file which we will not tell you ahead of time and will be provided as the query parameter in task A1) will normally be called by evaluate. py
Inside the docker container, permission for the data folder is set by the Dockerfile
which then allows your application to access the root folder inside your docker image and create the /data folder. So the workflow is like this (for your internal testing only… please follow the Project page for deliverables and evaluation to submit project successfully):
You create your application server that serves 2 endpoints on localhost:8000
You create a docker image that runs this application server. You run the docker image using podman as described in the project page. For mimicking the testing conditions. You need two files:
evaluate. py and datagen. py to be in the same folder where you are running these two scripts. Run evalute. py using uv. If your docker image is correctly configured and your application is correctly configured, then all the tasks run by evaluate. py will correctly tell you if the application is producing the right result for each task. Hope that gives clarity. Kind regards
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/sudo-permission-needed-to-create-data-folder-in-root/167072,forum/content/1,208
8df386ee-9762-4d5c-a023-b343189088cf,2564ed6b-6724-4863-b72a-636b80a8161f,metadata,"Title: For project 1
Tags: miscellaneous, term1-2025, tds-project-1",https://discourse.onlinedegree.iitm.ac.in/t/for-project-1/166593,forum/metadata,209
cb1141d0-4538-4ff5-a6f3-08377d6de638,2564ed6b-6724-4863-b72a-636b80a8161f,content,"Author: Sakshi6479
Date: 2025-02-08T17:32:11. 546Z
Content:
Sir,
I have facing lots of difficulties in assignments and it was taking alot of time to solve a single assignment, so please extend the deadline for project 1 as it contains more weightage and it required more time to solve it. Please kindly consider my request, as I am from non-technical background it is taking most of the time of a week because of which other Courses are suffering. @carlton
,
@Jivraj
,
@Saransh_Saini
-------------------

Author: 21f3000745
Date: 2025-02-09T05:54:18. 931Z
Content:
yes sir , most of the time goes in solving assignment as it takes a lot of time. o please extend the date of project1. -------------------

Author: Sakshi6479
Date: 2025-02-10T19:48:36. 686Z
Content:
Sir , kindly extend the deadline for project 1. @carlton
,
@Jivraj
,
@Saransh_Saini
-------------------

Author: jkmadathil
Date: 2025-02-17T19:01:57. 809Z
Content:

-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/for-project-1/166593,forum/content/1,210
d2c1c8e9-ea12-4de5-b0b5-3b7df2a19033,3748d07a-cde4-4862-b63d-d38be1affdee,metadata,"Title: Project structure
Tags: clarification, diploma-level",https://discourse.onlinedegree.iitm.ac.in/t/project-structure/166738,forum/metadata,211
a758c898-7822-436a-8279-8195969ec3d1,3748d07a-cde4-4862-b63d-d38be1affdee,content,"Author: 23F300327
Date: 2025-02-10T16:34:02. 826Z
Content:
@s. anand
@Jivraj
@carlton
can you please provide structure of the project as it is getting very confusing, it will be very helpful and create less confusion regarding the project. -------------------.",https://discourse.onlinedegree.iitm.ac.in/t/project-structure/166738,forum/content/1,212
9cedc9b7-9431-48ea-80ce-da6632d9b739,b90f54cf-7b74-48ad-bc42-512c542ed7f7,metadata,"Title: I have doubt in Q10
Tags: clarification",https://discourse.onlinedegree.iitm.ac.in/t/i-have-doubt-in-q10/166647,forum/metadata,213
111117fc-d828-4e8d-bfbb-76e416864bde,b90f54cf-7b74-48ad-bc42-512c542ed7f7,content,"Author: 23f1001806
Date: 2025-02-09T14:51:52. 566Z
Content:
I have doubt in question 10 to convert pdf to markdown
I am not getting correct markdown
@pds_staff
-------------------

Author: 22f3000092
Date: 2025-02-09T18:15:12. 582Z
Content:
Try using the pymupdf4llm Library
pip install pymupdf4llm
import pymupdf4llm
md_text = pymupdf4llm. to_markdown(“input. pdf”)
import pathlib
pathlib. Path(“output. md”). write_bytes(md_text. encode())
import pymupdf4llm
llama_reader = pymupdf4llm. LlamaMarkdownReader()
llama_docs = llama_reader. load_data(“input. pdf”)
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/i-have-doubt-in-q10/166647,forum/content/1,214
98ef6945-71ba-4199-aff0-babd903b4c83,bc281876-5a85-4ff8-8cce-e89495c16951,metadata,"Title: Doubt in GA4 Q7
Tags: clarification",https://discourse.onlinedegree.iitm.ac.in/t/doubt-in-ga4-q7/166634,forum/metadata,215
f5686574-88db-4898-8db7-152900dc5ab1,bc281876-5a85-4ff8-8cce-e89495c16951,content,"Author: Sakshi6479
Date: 2025-02-09T12:11:34. 989Z
Content:
Sir,
I am not able to understand how to solve Q7 in GA4. kindly guide me how to solve this question or provide some tutorial video to complete it. As the deadline is of today please provide the tutorial video for this question soon. @Saransh_Saini
,
@Jivraj
,
@carlton
-------------------

Author: 21f3000745
Date: 2025-02-09T15:17:40. 710Z
Content:
Just create the url with query parameters city and followers. -------------------

Author: Sakshi6479
Date: 2025-02-09T16:30:09. 582Z
Content:
Can you please elaborate a little bit what should be the steps ?
-------------------

Author: 23f1001301
Date: 2025-02-09T16:40:15. 128Z
Content:
Connect to the GitHub API-  it lets you fetch user data automatically(go to github developer settings ->personal acceess tokens->tokens(classic)
Search for Users with criteria mentioned in your question
We organize the list from newest to oldest, making it easy to spot the freshest account. -------------------

Author: Sakshi6479
Date: 2025-02-09T16:45:10. 685Z
Content:
Ok thank you for the help. -------------------

Author: Saransh_Saini
Date: 2025-02-09T16:54:46. 677Z
Content:
Hi Sakshi,
It seems you have already got your answers. Kindly mark the solution these two people have given, so that anyone facing the same issue would be able to get to it easily. -------------------

Author: Sakshi6479
Date: 2025-02-09T18:11:45. 716Z
Content:
Sir I am having trouble in q8 also whenever I am pushing commit in git hub it was showing in GitHub repository but it is not working in git hub actions. 17391246723344959529301152516720
1920×1440 174 KB
-------------------

Author: Sakshi6479
Date: 2025-02-09T18:12:58. 595Z
Content:
17391247584894314599446477469566
1920×1440 170 KB
It is working in repo
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/doubt-in-ga4-q7/166634,forum/content/1,216
d9835046-3c33-4756-8c87-0d2fc9a7e676,a0e25402-2a52-474a-aa36-e42c38f6a1e7,metadata,"Title: Chat GPT new release
Tags: miscellaneous",https://discourse.onlinedegree.iitm.ac.in/t/chat-gpt-new-release/166498,forum/metadata,217
11c52b12-e095-4de2-bc71-d5f4eefa0545,a0e25402-2a52-474a-aa36-e42c38f6a1e7,content,"Author: gshetty
Date: 2025-02-07T13:56:05. 894Z
Content:
Chat GPT has stepped up the game and I am excited
Now I can not only generate the code, but can run it and ask it to fix the error with a single click. This changes software development and I guess we are moving in the direction we all know. It also makes this course a lot more important -  the number of new things that I have learnt from this course which I am able to directly apply to my day to day work is immense. Thanks to
@s. anand
and the entire course team who designed this amazing course
I hope ChatGPT solves deployment next
Screenshot 2025-02-07 at 7. 08. 14 PM
1920×1012 120 KB
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/chat-gpt-new-release/166498,forum/content/1,218
c2e096a8-64a3-4c31-86fb-e837bab7dd59,87708582-8497-41f9-8749-9620db9f2bc6,metadata,"Title: Where can i find the TDS GA1 after the submission date has passed?
Tags: clarification, diploma-level",https://discourse.onlinedegree.iitm.ac.in/t/where-can-i-find-the-tds-ga1-after-the-submission-date-has-passed/165416,forum/metadata,219
2fc0c457-3b79-4a08-ae50-0eefee1d3bfd,87708582-8497-41f9-8749-9620db9f2bc6,content,"Author: cshetty
Date: 2025-01-27T05:03:26. 651Z
Content:
I cannot find the questions of GA1 since the submission date has passed, can you help me
-------------------

Author: shriaviator
Date: 2025-02-07T12:27:11. 389Z
Content:
@cshetty
Topic moved to the appropriate category in order to get faster responses. Please make it easier for others to help you, by ensuring that topics are created in the correct categories. -------------------.",https://discourse.onlinedegree.iitm.ac.in/t/where-can-i-find-the-tds-ga1-after-the-submission-date-has-passed/165416,forum/content/1,220
ddcb1175-2a24-44e8-9414-a009f38044c0,179443a8-ad59-456a-8dbf-08b4ff18bbf2,metadata,"Title: Questions closed (GA)
Tags: miscellaneous, operational, diploma-level, tds",https://discourse.onlinedegree.iitm.ac.in/t/questions-closed-ga/165433,forum/metadata,221
